,countincomments,countinposts,firstday,lastday
40,489056,43093,2015-04-30 00:00:00+00:00,2015-05-31 00:00:00+00:00
41,477545,42946,2015-05-31 00:00:00+00:00,2015-06-30 00:00:00+00:00
42,515530,45233,2015-06-30 00:00:00+00:00,2015-07-31 00:00:00+00:00
43,504404,43849,2015-07-31 00:00:00+00:00,2015-08-31 00:00:00+00:00
44,460841,36454,2015-08-31 00:00:00+00:00,2015-09-30 00:00:00+00:00
45,495573,39750,2015-09-30 00:00:00+00:00,2015-10-31 00:00:00+00:00
46,457396,37792,2015-10-31 00:00:00+00:00,2015-11-30 00:00:00+00:00
47,465292,39539,2015-11-30 00:00:00+00:00,2015-12-31 00:00:00+00:00
48,482672,39247,2015-12-31 00:00:00+00:00,2016-01-31 00:00:00+00:00
49,457154,38207,2016-01-31 00:00:00+00:00,2016-02-29 00:00:00+00:00
50,484668,38660,2016-02-29 00:00:00+00:00,2016-03-31 00:00:00+00:00
51,490831,39562,2016-03-31 00:00:00+00:00,2016-04-30 00:00:00+00:00
52,478369,39240,2016-04-30 00:00:00+00:00,2016-05-31 00:00:00+00:00
53,491591,38065,2016-05-31 00:00:00+00:00,2016-06-30 00:00:00+00:00
54,470660,39080,2016-06-30 00:00:00+00:00,2016-07-31 00:00:00+00:00
55,501037,40879,2016-07-31 00:00:00+00:00,2016-08-31 00:00:00+00:00
56,466515,37872,2016-08-31 00:00:00+00:00,2016-09-30 00:00:00+00:00
57,472202,38985,2016-09-30 00:00:00+00:00,2016-10-31 00:00:00+00:00
58,447659,38089,2016-10-31 00:00:00+00:00,2016-11-30 00:00:00+00:00
59,495043,40759,2016-11-30 00:00:00+00:00,2016-12-31 00:00:00+00:00
60,511505,40368,2016-12-31 00:00:00+00:00,2017-01-31 00:00:00+00:00
61,455774,35154,2017-01-31 00:00:00+00:00,2017-02-28 00:00:00+00:00
62,518206,39971,2017-02-28 00:00:00+00:00,2017-03-31 00:00:00+00:00
63,487127,37400,2017-03-31 00:00:00+00:00,2017-04-30 00:00:00+00:00
64,484779,37631,2017-04-30 00:00:00+00:00,2017-05-31 00:00:00+00:00
65,488542,37542,2017-05-31 00:00:00+00:00,2017-06-30 00:00:00+00:00
66,497780,39277,2017-06-30 00:00:00+00:00,2017-07-31 00:00:00+00:00
67,502957,41704,2017-07-31 00:00:00+00:00,2017-08-31 00:00:00+00:00
68,472215,38922,2017-08-31 00:00:00+00:00,2017-09-30 00:00:00+00:00
69,505809,40184,2017-09-30 00:00:00+00:00,2017-10-31 00:00:00+00:00
70,504923,43893,2017-10-31 00:00:00+00:00,2017-11-30 00:00:00+00:00
71,511484,44283,2017-11-30 00:00:00+00:00,2017-12-31 00:00:00+00:00
72,538717,43320,2017-12-31 00:00:00+00:00,2018-01-31 00:00:00+00:00
73,510225,39976,2018-01-31 00:00:00+00:00,2018-02-28 00:00:00+00:00
74,572669,49317,2018-02-28 00:00:00+00:00,2018-03-31 00:00:00+00:00
75,562046,45887,2018-03-31 00:00:00+00:00,2018-04-30 00:00:00+00:00
76,567327,47737,2018-04-30 00:00:00+00:00,2018-05-31 00:00:00+00:00
77,567602,47965,2018-05-31 00:00:00+00:00,2018-06-30 00:00:00+00:00
78,589003,50349,2018-06-30 00:00:00+00:00,2018-07-31 00:00:00+00:00
79,593817,52473,2018-07-31 00:00:00+00:00,2018-08-31 00:00:00+00:00
80,557159,47018,2018-08-31 00:00:00+00:00,2018-09-30 00:00:00+00:00
81,585160,49180,2018-09-30 00:00:00+00:00,2018-10-31 00:00:00+00:00
82,571433,48379,2018-10-31 00:00:00+00:00,2018-11-30 00:00:00+00:00
83,619496,52113,2018-11-30 00:00:00+00:00,2018-12-31 00:00:00+00:00
84,703031,56243,2018-12-31 00:00:00+00:00,2019-01-31 00:00:00+00:00
85,668621,53842,2019-01-31 00:00:00+00:00,2019-02-28 00:00:00+00:00
86,707159,60084,2019-02-28 00:00:00+00:00,2019-03-31 00:00:00+00:00
87,672733,57894,2019-03-31 00:00:00+00:00,2019-04-30 00:00:00+00:00
88,683677,61613,2019-04-30 00:00:00+00:00,2019-05-31 00:00:00+00:00
89,688294,58360,2019-05-31 00:00:00+00:00,2019-06-30 00:00:00+00:00
90,739527,65556,2019-06-30 00:00:00+00:00,2019-07-31 00:00:00+00:00
91,736073,64443,2019-07-31 00:00:00+00:00,2019-08-31 00:00:00+00:00
92,709863,59230,2019-08-31 00:00:00+00:00,2019-09-30 00:00:00+00:00
93,702693,61169,2019-09-30 00:00:00+00:00,2019-10-31 00:00:00+00:00
94,670603,59350,2019-10-31 00:00:00+00:00,2019-11-30 00:00:00+00:00
95,719666,60922,2019-11-30 00:00:00+00:00,2019-12-31 00:00:00+00:00
96,772406,61873,2019-12-31 00:00:00+00:00,2020-01-31 00:00:00+00:00
97,725039,59254,2020-01-31 00:00:00+00:00,2020-02-29 00:00:00+00:00
98,762715,62517,2020-02-29 00:00:00+00:00,2020-03-31 00:00:00+00:00
99,910274,74911,2020-03-31 00:00:00+00:00,2020-04-30 00:00:00+00:00
100,973505,74659,2020-04-30 00:00:00+00:00,2020-05-31 00:00:00+00:00
101,915598,67564,2020-05-31 00:00:00+00:00,2020-06-30 00:00:00+00:00
102,958192,70061,2020-06-30 00:00:00+00:00,2020-07-31 00:00:00+00:00
103,951657,72846,2020-07-31 00:00:00+00:00,2020-08-31 00:00:00+00:00
104,831097,64667,2020-08-31 00:00:00+00:00,2020-09-30 00:00:00+00:00
105,897255,66346,2020-09-30 00:00:00+00:00,2020-10-31 00:00:00+00:00
106,814769,61629,2020-10-31 00:00:00+00:00,2020-11-30 00:00:00+00:00
107,903681,68202,2020-11-30 00:00:00+00:00,2020-12-31 00:00:00+00:00
108,839076,70491,2020-12-31 00:00:00+00:00,2021-01-31 00:00:00+00:00
109,677709,53666,2021-01-31 00:00:00+00:00,2021-02-28 00:00:00+00:00
