,countincomments,countinposts,firstday,lastday
45,651828,46511,2015-09-30 00:00:00+00:00,2015-10-31 00:00:00+00:00
46,625882,45096,2015-10-31 00:00:00+00:00,2015-11-30 00:00:00+00:00
47,663459,48033,2015-11-30 00:00:00+00:00,2015-12-31 00:00:00+00:00
48,702266,51456,2015-12-31 00:00:00+00:00,2016-01-31 00:00:00+00:00
49,674547,55720,2016-01-31 00:00:00+00:00,2016-02-29 00:00:00+00:00
50,739765,52455,2016-02-29 00:00:00+00:00,2016-03-31 00:00:00+00:00
51,731093,53105,2016-03-31 00:00:00+00:00,2016-04-30 00:00:00+00:00
52,724261,54070,2016-04-30 00:00:00+00:00,2016-05-31 00:00:00+00:00
53,778473,54065,2016-05-31 00:00:00+00:00,2016-06-30 00:00:00+00:00
54,772671,56067,2016-06-30 00:00:00+00:00,2016-07-31 00:00:00+00:00
55,789441,60503,2016-07-31 00:00:00+00:00,2016-08-31 00:00:00+00:00
56,773328,55634,2016-08-31 00:00:00+00:00,2016-09-30 00:00:00+00:00
57,824793,59160,2016-09-30 00:00:00+00:00,2016-10-31 00:00:00+00:00
58,861558,59627,2016-10-31 00:00:00+00:00,2016-11-30 00:00:00+00:00
59,866878,60446,2016-11-30 00:00:00+00:00,2016-12-31 00:00:00+00:00
60,942435,63863,2016-12-31 00:00:00+00:00,2017-01-31 00:00:00+00:00
61,866593,58353,2017-01-31 00:00:00+00:00,2017-02-28 00:00:00+00:00
62,933882,63826,2017-02-28 00:00:00+00:00,2017-03-31 00:00:00+00:00
63,859165,60939,2017-03-31 00:00:00+00:00,2017-04-30 00:00:00+00:00
64,896539,63231,2017-04-30 00:00:00+00:00,2017-05-31 00:00:00+00:00
65,911767,64686,2017-05-31 00:00:00+00:00,2017-06-30 00:00:00+00:00
66,911532,67396,2017-06-30 00:00:00+00:00,2017-07-31 00:00:00+00:00
67,958113,75194,2017-07-31 00:00:00+00:00,2017-08-31 00:00:00+00:00
68,877829,69008,2017-08-31 00:00:00+00:00,2017-09-30 00:00:00+00:00
69,941293,71916,2017-09-30 00:00:00+00:00,2017-10-31 00:00:00+00:00
70,957917,80725,2017-10-31 00:00:00+00:00,2017-11-30 00:00:00+00:00
71,970998,80486,2017-11-30 00:00:00+00:00,2017-12-31 00:00:00+00:00
72,1030429,86364,2017-12-31 00:00:00+00:00,2018-01-31 00:00:00+00:00
73,966812,79375,2018-01-31 00:00:00+00:00,2018-02-28 00:00:00+00:00
74,1060756,101997,2018-02-28 00:00:00+00:00,2018-03-31 00:00:00+00:00
75,1043933,89035,2018-03-31 00:00:00+00:00,2018-04-30 00:00:00+00:00
76,1087851,97794,2018-04-30 00:00:00+00:00,2018-05-31 00:00:00+00:00
77,1098450,99396,2018-05-31 00:00:00+00:00,2018-06-30 00:00:00+00:00
78,1137848,107439,2018-06-30 00:00:00+00:00,2018-07-31 00:00:00+00:00
79,1139500,115385,2018-07-31 00:00:00+00:00,2018-08-31 00:00:00+00:00
80,1099822,111847,2018-08-31 00:00:00+00:00,2018-09-30 00:00:00+00:00
81,1165102,112721,2018-09-30 00:00:00+00:00,2018-10-31 00:00:00+00:00
82,1131229,112427,2018-10-31 00:00:00+00:00,2018-11-30 00:00:00+00:00
83,1162745,114723,2018-11-30 00:00:00+00:00,2018-12-31 00:00:00+00:00
84,1322287,131529,2018-12-31 00:00:00+00:00,2019-01-31 00:00:00+00:00
85,1225158,129282,2019-01-31 00:00:00+00:00,2019-02-28 00:00:00+00:00
86,1382892,154468,2019-02-28 00:00:00+00:00,2019-03-31 00:00:00+00:00
87,1314567,142514,2019-03-31 00:00:00+00:00,2019-04-30 00:00:00+00:00
88,1381268,152705,2019-04-30 00:00:00+00:00,2019-05-31 00:00:00+00:00
89,1328701,138807,2019-05-31 00:00:00+00:00,2019-06-30 00:00:00+00:00
90,1423132,154551,2019-06-30 00:00:00+00:00,2019-07-31 00:00:00+00:00
91,1443101,157262,2019-07-31 00:00:00+00:00,2019-08-31 00:00:00+00:00
92,1334326,148511,2019-08-31 00:00:00+00:00,2019-09-30 00:00:00+00:00
93,1419013,154096,2019-09-30 00:00:00+00:00,2019-10-31 00:00:00+00:00
94,1354734,146729,2019-10-31 00:00:00+00:00,2019-11-30 00:00:00+00:00
95,1410462,155274,2019-11-30 00:00:00+00:00,2019-12-31 00:00:00+00:00
96,1526933,159724,2019-12-31 00:00:00+00:00,2020-01-31 00:00:00+00:00
97,1485666,155991,2020-01-31 00:00:00+00:00,2020-02-29 00:00:00+00:00
98,1631303,168415,2020-02-29 00:00:00+00:00,2020-03-31 00:00:00+00:00
99,1777656,180261,2020-03-31 00:00:00+00:00,2020-04-30 00:00:00+00:00
100,1929188,203095,2020-04-30 00:00:00+00:00,2020-05-31 00:00:00+00:00
101,1939457,189047,2020-05-31 00:00:00+00:00,2020-06-30 00:00:00+00:00
102,1979013,193778,2020-06-30 00:00:00+00:00,2020-07-31 00:00:00+00:00
103,1930300,193116,2020-07-31 00:00:00+00:00,2020-08-31 00:00:00+00:00
104,1679031,171177,2020-08-31 00:00:00+00:00,2020-09-30 00:00:00+00:00
105,1827696,177761,2020-09-30 00:00:00+00:00,2020-10-31 00:00:00+00:00
106,1646430,164882,2020-10-31 00:00:00+00:00,2020-11-30 00:00:00+00:00
107,1766055,178274,2020-11-30 00:00:00+00:00,2020-12-31 00:00:00+00:00
108,1707267,192131,2020-12-31 00:00:00+00:00,2021-01-31 00:00:00+00:00
109,1347589,161194,2021-01-31 00:00:00+00:00,2021-02-28 00:00:00+00:00
