,countincomments,countinposts,firstday,lastday
51,490520,43427,2016-03-31 00:00:00+00:00,2016-04-30 00:00:00+00:00
52,487246,43899,2016-04-30 00:00:00+00:00,2016-05-31 00:00:00+00:00
53,497931,43308,2016-05-31 00:00:00+00:00,2016-06-30 00:00:00+00:00
54,534361,53027,2016-06-30 00:00:00+00:00,2016-07-31 00:00:00+00:00
55,526171,51092,2016-07-31 00:00:00+00:00,2016-08-31 00:00:00+00:00
56,499996,46147,2016-08-31 00:00:00+00:00,2016-09-30 00:00:00+00:00
57,528892,63052,2016-09-30 00:00:00+00:00,2016-10-31 00:00:00+00:00
58,547380,62292,2016-10-31 00:00:00+00:00,2016-11-30 00:00:00+00:00
59,556617,60358,2016-11-30 00:00:00+00:00,2016-12-31 00:00:00+00:00
60,584295,57479,2016-12-31 00:00:00+00:00,2017-01-31 00:00:00+00:00
61,524708,50470,2017-01-31 00:00:00+00:00,2017-02-28 00:00:00+00:00
62,581787,54761,2017-02-28 00:00:00+00:00,2017-03-31 00:00:00+00:00
63,553794,51678,2017-03-31 00:00:00+00:00,2017-04-30 00:00:00+00:00
64,578455,51955,2017-04-30 00:00:00+00:00,2017-05-31 00:00:00+00:00
65,584845,52800,2017-05-31 00:00:00+00:00,2017-06-30 00:00:00+00:00
66,594699,54889,2017-06-30 00:00:00+00:00,2017-07-31 00:00:00+00:00
67,617293,61234,2017-07-31 00:00:00+00:00,2017-08-31 00:00:00+00:00
68,580333,58208,2017-08-31 00:00:00+00:00,2017-09-30 00:00:00+00:00
69,615432,59671,2017-09-30 00:00:00+00:00,2017-10-31 00:00:00+00:00
70,618161,63100,2017-10-31 00:00:00+00:00,2017-11-30 00:00:00+00:00
71,613609,60748,2017-11-30 00:00:00+00:00,2017-12-31 00:00:00+00:00
72,643716,64603,2017-12-31 00:00:00+00:00,2018-01-31 00:00:00+00:00
73,611997,59910,2018-01-31 00:00:00+00:00,2018-02-28 00:00:00+00:00
74,676752,75566,2018-02-28 00:00:00+00:00,2018-03-31 00:00:00+00:00
75,662086,70083,2018-03-31 00:00:00+00:00,2018-04-30 00:00:00+00:00
76,698834,76917,2018-04-30 00:00:00+00:00,2018-05-31 00:00:00+00:00
77,693407,78093,2018-05-31 00:00:00+00:00,2018-06-30 00:00:00+00:00
78,713419,84160,2018-06-30 00:00:00+00:00,2018-07-31 00:00:00+00:00
79,719448,90417,2018-07-31 00:00:00+00:00,2018-08-31 00:00:00+00:00
80,689395,88297,2018-08-31 00:00:00+00:00,2018-09-30 00:00:00+00:00
81,735765,87287,2018-09-30 00:00:00+00:00,2018-10-31 00:00:00+00:00
82,724845,90740,2018-10-31 00:00:00+00:00,2018-11-30 00:00:00+00:00
83,740026,93255,2018-11-30 00:00:00+00:00,2018-12-31 00:00:00+00:00
84,824276,100955,2018-12-31 00:00:00+00:00,2019-01-31 00:00:00+00:00
85,763686,97266,2019-01-31 00:00:00+00:00,2019-02-28 00:00:00+00:00
86,867319,112364,2019-02-28 00:00:00+00:00,2019-03-31 00:00:00+00:00
87,831204,106263,2019-03-31 00:00:00+00:00,2019-04-30 00:00:00+00:00
88,880164,127428,2019-04-30 00:00:00+00:00,2019-05-31 00:00:00+00:00
89,848036,109182,2019-05-31 00:00:00+00:00,2019-06-30 00:00:00+00:00
90,910102,120640,2019-06-30 00:00:00+00:00,2019-07-31 00:00:00+00:00
91,930649,119887,2019-07-31 00:00:00+00:00,2019-08-31 00:00:00+00:00
92,859650,116459,2019-08-31 00:00:00+00:00,2019-09-30 00:00:00+00:00
93,924754,118693,2019-09-30 00:00:00+00:00,2019-10-31 00:00:00+00:00
94,888767,121482,2019-10-31 00:00:00+00:00,2019-11-30 00:00:00+00:00
95,916162,126414,2019-11-30 00:00:00+00:00,2019-12-31 00:00:00+00:00
96,973503,128446,2019-12-31 00:00:00+00:00,2020-01-31 00:00:00+00:00
97,964169,125462,2020-01-31 00:00:00+00:00,2020-02-29 00:00:00+00:00
98,1022972,138951,2020-02-29 00:00:00+00:00,2020-03-31 00:00:00+00:00
99,1088552,142735,2020-03-31 00:00:00+00:00,2020-04-30 00:00:00+00:00
100,1210571,161053,2020-04-30 00:00:00+00:00,2020-05-31 00:00:00+00:00
101,1391216,201986,2020-05-31 00:00:00+00:00,2020-06-30 00:00:00+00:00
102,1325956,174145,2020-06-30 00:00:00+00:00,2020-07-31 00:00:00+00:00
103,1313135,171945,2020-07-31 00:00:00+00:00,2020-08-31 00:00:00+00:00
104,1119163,147017,2020-08-31 00:00:00+00:00,2020-09-30 00:00:00+00:00
105,1172391,147549,2020-09-30 00:00:00+00:00,2020-10-31 00:00:00+00:00
106,1043725,137204,2020-10-31 00:00:00+00:00,2020-11-30 00:00:00+00:00
107,1090554,145554,2020-11-30 00:00:00+00:00,2020-12-31 00:00:00+00:00
108,1036147,152974,2020-12-31 00:00:00+00:00,2021-01-31 00:00:00+00:00
109,822513,120729,2021-01-31 00:00:00+00:00,2021-02-28 00:00:00+00:00
